ad_archive_id,advertiser,field,candidate_1,candidate_2,confidence,why,excerpt
1345301294425579,Revive Med Spa,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.4,Take Advantage - Save Up to 50%
1345301294425579,Revive Med Spa,indication,general_glow,unspecified,0.45,confidence 0.45; runner-up unspecified at 0.4,Take Advantage - Save Up to 50%
1345301294425579,Revive Med Spa,claim_risk,unclear,,0.5,"regulated category: 'significantly better results'; 'Real Lasers, Real Results' (superiority/results language, no disclaimer)",Take Advantage - Save Up to 50%
1704381064187035,Revive Med Spa,offer,package_bundle,percent_off,0.5,runner-up percent_off at 0.45,{{product.name}}
1704381064187035,Revive Med Spa,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.4,{{product.name}}
1704381064187035,Revive Med Spa,indication,general_glow,unspecified,0.45,confidence 0.45; runner-up unspecified at 0.4,{{product.name}}
1704381064187035,Revive Med Spa,claim_risk,unclear,,0.5,"regulated category: 'significantly better results'; 'Real Lasers, Real Results' (superiority/results language, no disclaimer)",{{product.name}}
1944826279554371,Rejuve,driver,downtime_avoidance,transformation,0.5,runner-up transformation at 0.4,{{product.name}}
1944826279554371,Rejuve,claim_risk,yes,,0.85,regulated category: 'Acne Scars? Not Anymore!' / 'Acne scars don't have to stick around' (elimination language); 'almost no pain',{{product.name}}
28155295177455771,Rejuve,driver,price_value,transformation,0.5,runner-up transformation at 0.4,40% OFF EXION RF Microneedling
28155295177455771,Rejuve,indication,laxity_tightening,texture_pores,0.45,confidence 0.45,40% OFF EXION RF Microneedling
28155295177455771,Rejuve,claim_risk,yes,,0.55,"regulated category: unsourced efficacy stats ('224% More Hyaluronic Acid', '85% Improvement in Skin Laxity', '47% Reduction in Acne Scars') with no study citation",40% OFF EXION RF Microneedling
686837067027648,Kyss Med Spa,format,problem_solution,lifestyle_aspiration,0.4,confidence 0.4,"CO2 laser treatment for a younger, firmer neck—because great skincare doesn’t stop at your"
686837067027648,Kyss Med Spa,cta_intent,message_us,call_now,0.5,runner-up call_now at 0.4,"CO2 laser treatment for a younger, firmer neck—because great skincare doesn’t stop at your"
1056569136347401,Kyss Med Spa,offer,package_bundle,event_flash_sale,0.4,confidence 0.4; runner-up event_flash_sale at 0.35,"✨ Ready to unlock radiant, youthful skin? ✨

Our CO2 Laser treatment is your secret weapon"
1056569136347401,Kyss Med Spa,awareness_stage,most_aware,solution_aware,0.5,runner-up solution_aware at 0.4,"✨ Ready to unlock radiant, youthful skin? ✨

Our CO2 Laser treatment is your secret weapon"
1056569136347401,Kyss Med Spa,indication,general_glow,fine_lines_wrinkles,0.45,confidence 0.45,"✨ Ready to unlock radiant, youthful skin? ✨

Our CO2 Laser treatment is your secret weapon"
883653214500218,Kyss Med Spa,hook_archetype,curiosity_tease,bold_claim,0.4,confidence 0.4; runner-up bold_claim at 0.35,instagram.com
883653214500218,Kyss Med Spa,offer,no_offer,first_treatment_price,0.4,confidence 0.4; runner-up first_treatment_price at 0.35,instagram.com
883653214500218,Kyss Med Spa,indication,general_glow,unspecified,0.4,confidence 0.4; runner-up unspecified at 0.4,instagram.com
1304371831341833,Kyss Med Spa,format,problem_solution,offer_promo,0.5,runner-up offer_promo at 0.4,"Acne scars, texture, or uneven tone? Our advanced Laser Resurfacing smooths, brightens, an"
1304371831341833,Kyss Med Spa,offer,first_treatment_price,no_offer,0.35,confidence 0.35; runner-up no_offer at 0.3,"Acne scars, texture, or uneven tone? Our advanced Laser Resurfacing smooths, brightens, an"
1304371831341833,Kyss Med Spa,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,"Acne scars, texture, or uneven tone? Our advanced Laser Resurfacing smooths, brightens, an"
1304371831341833,Kyss Med Spa,claim_risk,yes,,0.6,regulated category: 'renews your skin in just one session' (single-session acne scar result claim by med spa); 'confidence starts with clear skin',"Acne scars, texture, or uneven tone? Our advanced Laser Resurfacing smooths, brightens, an"
2520452831758183,Hodag HydrO2 - Rhinelander,hook_archetype,problem_callout,bold_claim,0.5,runner-up bold_claim at 0.4,💪Transform Your Face & Body with Our Rejuvenation Treatments
2520452831758183,Hodag HydrO2 - Rhinelander,offer,free_consult,dollar_off,0.45,confidence 0.45; runner-up dollar_off at 0.4,💪Transform Your Face & Body with Our Rejuvenation Treatments
2520452831758183,Hodag HydrO2 - Rhinelander,driver,transformation,price_value,0.45,confidence 0.45,💪Transform Your Face & Body with Our Rejuvenation Treatments
2520452831758183,Hodag HydrO2 - Rhinelander,funnel,cold_prospecting,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,💪Transform Your Face & Body with Our Rejuvenation Treatments
2520452831758183,Hodag HydrO2 - Rhinelander,claim_risk,yes,,0.75,"regulated category: 'Say goodbye to saggy skin'; 'lift, tighten... all while being safe and non-invasive' (safety + lift claims by med spa)",💪Transform Your Face & Body with Our Rejuvenation Treatments
869031305819097,NM Stem Cell & Wellness,hook_archetype,curiosity_tease,bold_claim,0.45,confidence 0.45; runner-up bold_claim at 0.4,{{product.name}}
869031305819097,NM Stem Cell & Wellness,cta_intent,free_consult,lead_capture,0.6,runner-up lead_capture at 0.5,{{product.name}}
869031305819097,NM Stem Cell & Wellness,driver,transformation,fear_loss,0.5,runner-up fear_loss at 0.45,{{product.name}}
869031305819097,NM Stem Cell & Wellness,claim_risk,yes,,0.8,regulated category: reverse sagging skin and deep wrinkles; visible results in 1-3 treatments with no results-may-vary disclaimer; FDA-cleared secret to younger skin,{{product.name}}
1639891650417979,NM Stem Cell & Wellness,cta_intent,free_consult,lead_capture,0.6,runner-up lead_capture at 0.5,The FDA-Cleared Secret to Younger Skin
1639891650417979,NM Stem Cell & Wellness,driver,transformation,fear_loss,0.5,runner-up fear_loss at 0.45,The FDA-Cleared Secret to Younger Skin
1639891650417979,NM Stem Cell & Wellness,claim_risk,yes,,0.8,regulated category: reverse sagging skin and deep wrinkles; visible results in 1-3 treatments with no results-may-vary disclaimer; FDA-cleared secret to younger skin,The FDA-Cleared Secret to Younger Skin
1017986091205396,NM Stem Cell & Wellness,cta_intent,free_consult,lead_capture,0.6,runner-up lead_capture at 0.5,The FDA-Cleared Secret to Younger Skin
1017986091205396,NM Stem Cell & Wellness,driver,transformation,fear_loss,0.5,runner-up fear_loss at 0.45,The FDA-Cleared Secret to Younger Skin
1017986091205396,NM Stem Cell & Wellness,claim_risk,yes,,0.8,regulated category: reverse sagging skin and deep wrinkles; visible results in 1-3 treatments with no results-may-vary disclaimer; FDA-cleared secret to younger skin,The FDA-Cleared Secret to Younger Skin
1038211768783076,PURE Medical Spa Idaho,hook_archetype,bold_claim,flat_spec,0.5,runner-up flat_spec at 0.4,CoolPeel Laser Resurfacing in Idaho
1038211768783076,PURE Medical Spa Idaho,format,problem_solution,offer_promo,0.5,runner-up offer_promo at 0.45,CoolPeel Laser Resurfacing in Idaho
1038211768783076,PURE Medical Spa Idaho,driver,transformation,downtime_avoidance,0.5,runner-up downtime_avoidance at 0.45,CoolPeel Laser Resurfacing in Idaho
1055982090222856,PURE Medical Spa Idaho,hook_archetype,bold_claim,flat_spec,0.5,runner-up flat_spec at 0.4,CoolPeel Laser Resurfacing in Idaho
1055982090222856,PURE Medical Spa Idaho,format,problem_solution,offer_promo,0.5,runner-up offer_promo at 0.45,CoolPeel Laser Resurfacing in Idaho
1055982090222856,PURE Medical Spa Idaho,driver,transformation,downtime_avoidance,0.5,runner-up downtime_avoidance at 0.45,CoolPeel Laser Resurfacing in Idaho
1679304576642925,Dr. Chopra Plastic Surgery,funnel,mid_consideration,bottom_retargeting,0.5,runner-up bottom_retargeting at 0.4,"53 with a natural refresh and timeless elegance.

Deep Plane Facelift, neck lift, upper & "
1679304576642925,Dr. Chopra Plastic Surgery,claim_risk,yes,,0.6,regulated category: patient result presented ('53 with a natural refresh') with no results-may-vary disclaimer,"53 with a natural refresh and timeless elegance.

Deep Plane Facelift, neck lift, upper & "
1003544652130862,Dr. Chopra Plastic Surgery,claim_risk,unclear,yes,0.5,runner-up yes at 0.4,"“I just wanted to look like me — refreshed, not different. And that’s exactly what I got.”"
1003544652130862,Dr. Chopra Plastic Surgery,claim_risk,unclear,,0.5,regulated category: patient testimonial / results language ('loving how naturally everything healed') with no disclaimer,"“I just wanted to look like me — refreshed, not different. And that’s exactly what I got.”"
2043819459679181,Dr. Chopra Plastic Surgery,indication,laxity_tightening,fine_lines_wrinkles,0.5,runner-up fine_lines_wrinkles at 0.4,We’re just under four weeks out from this patient’s full facial rejuvenation including a d
1806240764154937,Timeless Skin & Wellness,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.45,"3 RF Microneedling + 3 Ultra Laser | $1,899"
1093011973631435,Timeless Skin & Wellness,offer,event_flash_sale,package_bundle,0.55,runner-up package_bundle at 0.5,20th Anniversary: 3 Ultra Laser Treatments $799
1093011973631435,Timeless Skin & Wellness,awareness_stage,most_aware,product_aware,0.6,runner-up product_aware at 0.5,20th Anniversary: 3 Ultra Laser Treatments $799
1093011973631435,Timeless Skin & Wellness,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.45,20th Anniversary: 3 Ultra Laser Treatments $799
1093011973631435,Timeless Skin & Wellness,indication,pigmentation_sun_damage,texture_pores,0.45,confidence 0.45; runner-up texture_pores at 0.4,20th Anniversary: 3 Ultra Laser Treatments $799
1041335998791400,Timeless Skin & Wellness,offer,package_bundle,event_flash_sale,0.55,runner-up event_flash_sale at 0.5,"3 Microneedling + Ultra Combos | $1,100"
1041335998791400,Timeless Skin & Wellness,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.45,"3 Microneedling + Ultra Combos | $1,100"
28119652764350754,Timeless Skin & Wellness,funnel,bottom_retargeting,mid_consideration,0.5,runner-up mid_consideration at 0.45,"The Ultimate Skin Year | Save $1,772"
28119652764350754,Timeless Skin & Wellness,indication,general_glow,unspecified,0.45,confidence 0.45; runner-up unspecified at 0.4,"The Ultimate Skin Year | Save $1,772"
1904080990214482,Sofwave,format,educational_howto,provider_authority,0.55,runner-up provider_authority at 0.5,"🌊 Dr. Jenny Doyle, UK-based Oculoplastic Surgeon, explains how Sofwave™ helps improve skin"
1904080990214482,Sofwave,cta_intent,lead_capture,learn_educate,0.45,confidence 0.45; runner-up learn_educate at 0.45,"🌊 Dr. Jenny Doyle, UK-based Oculoplastic Surgeon, explains how Sofwave™ helps improve skin"
965755216321911,Sofwave,cta_intent,lead_capture,learn_educate,0.45,confidence 0.45; runner-up learn_educate at 0.45,"🏆 This is what real patient says about Sofwave. “It made me feel like myself again.”
Not j"
965755216321911,Sofwave,claim_risk,unclear,yes,0.5,runner-up yes at 0.4,"🏆 This is what real patient says about Sofwave. “It made me feel like myself again.”
Not j"
965755216321911,Sofwave,claim_risk,unclear,,0.5,regulated category: patient testimonial citing 'visible results' with no results-may-vary disclaimer,"🏆 This is what real patient says about Sofwave. “It made me feel like myself again.”
Not j"
1669575441153480,Sofwave,format,lifestyle_aspiration,provider_authority,0.45,confidence 0.45; runner-up provider_authority at 0.4,"Confidence looks good on everyone. 
🌊 Sofwave™ is trusted by experts worldwide to lift and"
1669575441153480,Sofwave,cta_intent,lead_capture,learn_educate,0.45,confidence 0.45; runner-up learn_educate at 0.45,"Confidence looks good on everyone. 
🌊 Sofwave™ is trusted by experts worldwide to lift and"
1669575441153480,Sofwave,driver,trust_safety,social_proof,0.5,runner-up social_proof at 0.45,"Confidence looks good on everyone. 
🌊 Sofwave™ is trusted by experts worldwide to lift and"
1669575441153480,Sofwave,indication,laxity_tightening,general_glow,0.5,runner-up general_glow at 0.45,"Confidence looks good on everyone. 
🌊 Sofwave™ is trusted by experts worldwide to lift and"
1669575441153480,Sofwave,claim_risk,unclear,,0.55,"regulated category: 'consistent, proven results' (near-guarantee language)","Confidence looks good on everyone. 
🌊 Sofwave™ is trusted by experts worldwide to lift and"
1347957490120770,Sofwave,format,provider_authority,catalog_generic,0.4,confidence 0.4; runner-up catalog_generic at 0.35,{{product.name}}
1347957490120770,Sofwave,indication,laxity_tightening,fine_lines_wrinkles,0.5,runner-up fine_lines_wrinkles at 0.45,{{product.name}}
1347957490120770,Sofwave,claim_risk,yes,,0.8,regulated category: Safe for all skin types; Smooths fine lines and wrinkles; B&A referenced without disclaimer,{{product.name}}
28443013378656976,Sofwave,hook_archetype,social_proof,flat_spec,0.4,confidence 0.4; runner-up flat_spec at 0.35,"From fittings to the runway, Sofwave made waves at Miami Swim Week. 🌊

As the first-ever a"
28443013378656976,Sofwave,cta_intent,lead_capture,learn_educate,0.45,confidence 0.45; runner-up learn_educate at 0.45,"From fittings to the runway, Sofwave made waves at Miami Swim Week. 🌊

As the first-ever a"
28443013378656976,Sofwave,indication,laxity_tightening,unspecified,0.5,runner-up unspecified at 0.45,"From fittings to the runway, Sofwave made waves at Miami Swim Week. 🌊

As the first-ever a"
3734044593400293,Sofwave,hook_archetype,bold_claim,curiosity_tease,0.4,confidence 0.4; runner-up curiosity_tease at 0.35,Experience Sofwave
3734044593400293,Sofwave,awareness_stage,product_aware,unaware,0.5,runner-up unaware at 0.45,Experience Sofwave
3734044593400293,Sofwave,driver,lifestyle_aspiration,social_proof,0.45,confidence 0.45; runner-up social_proof at 0.4,Experience Sofwave
2832067893816982,Sofwave,hook_archetype,curiosity_tease,social_proof,0.5,runner-up social_proof at 0.45,Sofwave
2832067893816982,Sofwave,format,testimonial_ugc,lifestyle_aspiration,0.4,confidence 0.4; runner-up lifestyle_aspiration at 0.35,Sofwave
2832067893816982,Sofwave,proof_asset,patient_testimonial,none,0.5,runner-up none at 0.4,Sofwave
1611687977072231,Sofwave,format,provider_authority,educational_howto,0.4,confidence 0.4; runner-up educational_howto at 0.35,"1,000,000+ Sofwave treatments - and one incredible global community. 🌊
This milestone belo"
1611687977072231,Sofwave,cta_intent,lead_capture,learn_educate,0.45,confidence 0.45; runner-up learn_educate at 0.45,"1,000,000+ Sofwave treatments - and one incredible global community. 🌊
This milestone belo"
1389325626744242,Sofwave,hook_archetype,flat_spec,curiosity_tease,0.45,confidence 0.45,Sofwave
1389325626744242,Sofwave,funnel,mid_consideration,cold_prospecting,0.5,runner-up cold_prospecting at 0.45,Sofwave
2256331958468151,Sofwave,format,testimonial_ugc,lifestyle_aspiration,0.4,confidence 0.4; runner-up lifestyle_aspiration at 0.4,Sofwave
